wfuzz -c --basic "morandin:devops" \
  -w /usr/share/wordlists/dirb/common.txt \
  --hc 404,401 \
  https://homolodoc.com.br/FUZZ
 /usr/lib/python3/dist-packages/wfuzz/__init__.py:34: UserWarning:Pycurl is not compiled against Openssl. Wfuzz might not work correctly when fuzzing SSL sites. Check Wfuzz's documentation for more information.
********************************************************
* Wfuzz 3.1.0 - The Web Fuzzer                         *
********************************************************

Target: https://homolodoc.com.br/FUZZ
Total requests: 4614

=====================================================================
ID           Response   Lines    Word       Chars       Payload                                    
000000436:   200        0 L      36 W       1281 Ch     "app_data"                                 
000000435:   200        0 L      36 W       1281 Ch     "app_code"                                 
000000434:   200        0 L      36 W       1281 Ch     "app_browsers"                             
000000433:   200        0 L      36 W       1281 Ch     "app_browser"                              
000000432:   200        0 L      36 W       1281 Ch     "app"                                      
000000431:   200        0 L      36 W       1281 Ch     "apm"                                      
000000430:   200        0 L      36 W       1281 Ch     "apl"                                      
000000429:   200        0 L      36 W       1281 Ch     "apis"                                     
000000428:   200        0 L      36 W       1281 Ch     "api"                                      
000000427:   200        0 L      36 W       1281 Ch     "apexec"                                   
000000426:   200        0 L      36 W       1281 Ch     "apc"                                      
000000423:   200        0 L      36 W       1281 Ch     "apac"                                     
000000425:   200        0 L      36 W       1281 Ch     "apanel"                                   
